	parent	child
9258	root	K15588
9259	root	K16054
9260	root	K04382
9261	root	K09561
9262	root	K20046
9263	root	K23192
9264	root	K25180
9265	root	K07026
9266	root	K19262
9267	root	K21635
9268	root	K15245
9269	root	K04347
9270	root	K24517
9271	root	K24710
9272	root	K25622
9273	root	K24379
9274	root	K08657
9275	root	K13722
9276	root	K17537
9277	root	K06502
9278	root	K22423
9279	root	K24933
9280	root	K02605
9281	root	K15031
9282	root	K12389
9283	root	K10323
9284	root	K19501
9285	root	K11702
9286	root	K12376
9287	root	K19759
9288	root	K00686
9289	root	K22267
9290	root	K01255
9291	root	K12935
9292	root	K01879
9293	root	K02574
9294	root	K09909
9295	root	K16172
9296	root	K01695
9297	root	K18570
9298	root	K15921
9299	root	K02982
9300	root	K04439
9301	root	K19996
9302	root	K13812
9303	root	K11821
9304	root	K21537
9305	root	K17053
9306	root	K02136
9307	root	K23970
9308	root	K15421
9309	root	K02626
9310	root	K13874
9311	root	K11828
9312	root	K13787
9313	root	K17365
9314	root	K03925
9315	root	K17397
9316	root	K02676
9317	root	K22952
9318	root	K21256
9319	root	K18682
9320	root	K18691
9321	root	K15595
9322	root	K00986
9323	root	K23681
9324	root	K12086
9325	root	K20681
9326	root	K14034
9327	root	K21799
9328	root	K16279
9329	root	K04866
9330	root	K17256
9331	root	K13464
9332	root	K24045
9333	root	K07398
9334	root	K03962
9335	root	K14388
9336	root	K09365
9337	root	K06018
9338	root	K11831
9339	root	K22681
9340	root	K16023
9341	root	K13164
9342	root	K08711
9343	root	K06251
9344	root	K06960
9345	root	K21824
9346	root	K11638
9347	root	K07363
9348	root	K16022
9349	root	K09214
9350	root	K01420
9351	root	K18074
9352	root	K20006
9353	root	K01994
9354	root	K11246
9355	root	K08241
9356	root	K14015
9357	root	K25815
9358	root	K25978
9359	root	K05246
9360	root	K00851
9361	root	K21994
9362	root	K12615
9363	root	K03241
9364	root	K15731
9365	root	K07976
9366	root	K07493
9367	root	K19028
9368	root	K19429
9369	root	K17354
9370	root	K03397
9371	root	K11832
9372	root	K22605
9373	root	K21882
9374	root	K25643
9375	root	K07428
9376	root	K11414
9377	root	K15164
9378	root	K02821
9379	root	K17207
9380	root	K00288
9381	root	K07295
9382	root	K21926
9383	root	K05295
9384	root	K00432
9385	root	K06313
9386	root	K18703
9387	root	K25739
9388	root	K08603
9389	root	K16467
9390	root	K10271
9391	root	K18569
9392	root	K02230
9393	root	K10614
9394	root	K25637
9395	root	K10765
9396	root	K17007
9397	root	K07585
9398	root	K08380
9399	root	K04390
9400	root	K20049
9401	root	K18415
9402	root	K04754
9403	root	K10763
9404	root	K23541
9405	root	K07823
9406	root	K13229
9407	root	K02586
9408	root	K25908
9409	root	K00869
9410	root	K10768
9411	root	K08132
9412	root	K18743
9413	root	K03407
9414	root	K24484
9415	root	K08800
9416	root	K23884
9417	root	K10923
9418	root	K05407
9419	root	K07159
9420	root	K12355
9421	root	K21982
9422	root	K04363
9423	root	K25530
9424	root	K09254
9425	root	K19157
9426	root	K22632
9427	root	K21538
9428	root	K12645
9429	root	K25360
9430	root	K17571
9431	root	K04726
9432	root	K20678
9433	root	K03749
9434	root	K19738
9435	root	K16053
9436	root	K02695
9437	root	K16497
9438	root	K00862
9439	root	K14261
9440	root	K24995
9441	root	K10183
9442	root	K13909
9443	root	K12510
9444	root	K10171
9445	root	K15114
9446	root	K13869
9447	root	K13578
9448	root	K17813
9449	root	K23564
9450	root	K02479
9451	root	K04649
9452	root	K00692
9453	root	K18133
9454	root	K05777
9455	root	K25610
9456	root	K14220
9457	root	K03683
9458	root	K17112
9459	root	K10890
9460	root	K02954
9461	root	K21218
9462	root	K03203
9463	root	K11357
9464	root	K06230
9465	root	K19181
9466	root	K08248
9467	root	K13160
9468	root	K22399
9469	root	K00259
9470	root	K16111
9471	root	K21482
9472	root	K23973
9473	root	K15341
9474	root	K02320
9475	root	K09028
9476	root	K24648
9477	root	K02271
9478	root	K16910
9479	root	K02691
9480	root	K07674
9481	root	K11215
9482	root	K14205
9483	root	K07431
9484	root	K10026
9485	root	K13650
9486	root	K16685
9487	root	K11787
9488	root	K22379
9489	root	K05695
9490	root	K05712
9491	root	K24323
9492	root	K00725
9493	root	K17184
9494	root	K21478
9495	root	K16522
9496	root	K00305
9497	root	K07249
9498	root	K16250
9499	root	K06378
9500	root	K19824
9501	root	K25001
9502	root	K07950
9503	root	K22391
9504	root	K05433
9505	root	K18381
9506	root	K23023
9507	root	K19589
9508	root	K02186
9509	root	K20141
9510	root	K16832
9511	root	K03204
9512	root	K24828
9513	root	K22116
9514	root	K11043
9515	root	K01466
9516	root	K10386
9517	root	K10532
9518	root	K09719
9519	root	K13715
9520	root	K00061
9521	root	K22843
9522	root	K20712
9523	root	K06262
9524	root	K20276
9525	root	K24443
9526	root	K11592
9527	root	K24011
9528	root	K05641
9529	root	K19948
9530	root	K06653
9531	root	K07754
9532	root	K13741
9533	root	K25104
9534	root	K00788
9535	root	K17163
9536	root	K01015
9537	root	K07707
9538	root	K07200
9539	root	K15857
9540	root	K20652
9541	root	K02571
9542	root	K17343
9543	root	K22415
9544	root	K22713
9545	root	K21012
9546	root	K20199
9547	root	K22164
9548	root	K04950
9549	root	K15697
9550	root	K20084
9551	root	K10331
9552	root	K08975
9553	root	K13277
9554	root	K13566
9555	root	K02641
9556	root	K15445
9557	root	K08781
9558	root	K03742
9559	root	K16712
9560	root	K00309
9561	root	K17523
9562	root	K16921
9563	root	K22322
9564	root	K20604
9565	root	K09314
9566	root	K03084
9567	root	K09035
9568	root	K11545
9569	root	K09307
9570	root	K13883
9571	root	K18542
9572	root	K21175
9573	root	K09644
9574	root	K17916
9575	root	K06412
9576	root	K23698
9577	root	K01127
9578	root	K20023
9579	root	K20490
9580	root	K25774
9581	root	K01116
9582	root	K20398
9583	root	K12463
9584	root	K17862
9585	root	K23415
9586	root	K06986
9587	root	K11385
9588	root	K04236
9589	root	K05098
9590	root	K06138
9591	root	K07771
9592	root	K13272
9593	root	K05546
9594	root	K11511
9595	root	K01612
9596	root	K14300
9597	root	K10221
9598	root	K03532
9599	root	K13163
9600	root	K19204
9601	root	K17468
9602	root	K25273
9603	root	K24916
9604	root	K00866
9605	root	K13467
9606	root	K23059
9607	root	K10761
9608	root	K12983
9609	root	K25192
9610	root	K22549
9611	root	K21158
9612	root	K20476
9613	root	K16271
9614	root	K07836
9615	root	K02712
9616	root	K13540
9617	root	K22647
9618	root	K16504
9619	root	K03626
9620	root	K17058
9621	root	K10593
9622	root	K14568
9623	root	K22180
9624	root	K21838
9625	root	K15486
9626	root	K04969
9627	root	K13038
9628	root	K11202
9629	root	K02956
9630	root	K14796
9631	root	K06252
9632	root	K11603
9633	root	K06777
9634	root	K15732
9635	root	K12214
9636	root	K24888
9637	root	K14775
9638	root	K21557
9639	root	K19746
9640	root	K07704
9641	root	K05072
9642	root	K18486
9643	root	K10773
9644	root	K15364
9645	root	K09666
9646	root	K18299
9647	root	K08406
9648	root	K22025
9649	root	K03088
9650	root	K14540
9651	root	K15070
9652	root	K15801
9653	root	K24590
9654	root	K21195
9655	root	K05350
9656	root	K06825
9657	root	K02045
9658	root	K25309
9659	root	K20363
9660	root	K21566
9661	root	K14976
9662	root	K24326
9663	root	K16364
9664	root	K08369
9665	root	K04196
9666	root	K05423
9667	root	K22467
9668	root	K18148
9669	root	K17992
9670	root	K07666
9671	root	K09778
9672	root	K00476
9673	root	K16521
9674	root	K04554
9675	root	K08127
9676	root	K02872
9677	root	K02725
9678	root	K14351
9679	root	K05506
9680	root	K18218
9681	root	K10668
9682	root	K03654
9683	root	K24582
9684	root	K13195
9685	root	K04902
9686	root	K22284
9687	root	K04431
9688	root	K13533
9689	root	K18227
9690	root	K14035
9691	root	K22865
9692	root	K09368
9693	root	K18608
9694	root	K12903
9695	root	K24094
9696	root	K04096
9697	root	K21870
9698	root	K14266
9699	root	K18952
9700	root	K23396
9701	root	K22831
9702	root	K25072
9703	root	K17357
9704	root	K05088
9705	root	K08415
9706	root	K10624
9707	root	K20344
9708	root	K15171
9709	root	K22149
9710	root	K14803
9711	root	K20526
9712	root	K04938
9713	root	K16276
9714	root	K25742
9715	root	K09217
9716	root	K01735
9717	root	K11102
9718	root	K12021
9719	root	K13908
9720	root	K17953
9721	root	K18605
9722	root	K21893
9723	root	K13010
9724	root	K07816
9725	root	K11916
9726	root	K12008
9727	root	K03648
9728	root	K06884
9729	root	K22888
9730	root	K03107
9731	root	K03046
9732	root	K14306
9733	root	K13954
9734	root	K19478
9735	root	K15263
9736	root	K08661
9737	root	K08017
9738	root	K18528
9739	root	K15922
9740	root	K24117
9741	root	K11305
9742	root	K19147
9743	root	K18855
9744	root	K11205
9745	root	K00608
9746	root	K18793
9747	root	K01022
9748	root	K10321
9749	root	K02161
9750	root	K06983
9751	root	K17925
9752	root	K21556
9753	root	K03816
9754	root	K15142
9755	root	K14718
9756	root	K07475
9757	root	K15475
9758	root	K18801
9759	root	K13655
9760	root	K15244
9761	root	K00312
9762	root	K06781
9763	root	K13891
9764	root	K25439
9765	root	K15978
9766	root	K20524
9767	root	K14586
9768	root	K21773
9769	root	K09672
9770	root	K01827
9771	root	K00324
9772	root	K11635
9773	root	K18714
9774	root	K13089
9775	root	K03417
9776	root	K22710
9777	root	K14600
9778	root	K06529
9779	root	K07584
9780	root	K21233
9781	root	K20944
9782	root	K16854
9783	root	K24149
9784	root	K06430
9785	root	K20385
9786	root	K05614
9787	root	K24312
9788	root	K17191
9789	root	K17511
9790	root	K01608
9791	root	K25066
9792	root	K03725
9793	root	K12308
9794	root	K08243
9795	root	K22228
9796	root	K01704
9797	root	K01034
9798	root	K01303
9799	root	K05583
9800	root	K25862
9801	root	K14872
9802	root	K22138
9803	root	K16750
9804	root	K03747
9805	root	K19070
9806	root	K05589
9807	root	K02613
9808	root	K14096
9809	root	K08163
9810	root	K21106
9811	root	K14541
9812	root	K15026
9813	root	K23640
9814	root	K00374
9815	root	K09964
9816	root	K11075
9817	root	K23336
9818	root	K00734
9819	root	K03370
9820	root	K01106
9821	root	K16656
9822	root	K13829
9823	root	K03027
9824	root	K17993
9825	root	K25499
9826	root	K21726
9827	root	K04430
9828	root	K24997
9829	root	K00785
9830	root	K25937
9831	root	K05421
9832	root	K09931
9833	root	K22571
9834	root	K14331
9835	root	K18610
9836	root	K10855
9837	root	K13501
9838	root	K09638
9839	root	K13252
9840	root	K24309
9841	root	K08162
9842	root	K12739
9843	root	K23389
9844	root	K12201
9845	root	K01059
9846	root	K12033
9847	root	K14412
9848	root	K25600
9849	root	K11163
9850	root	K19584
9851	root	K11053
9852	root	K05798
9853	root	K20674
9854	root	K19417
9855	root	K05102
9856	root	K02798
9857	root	K20833
9858	root	K08272
9859	root	K23496
9860	root	K23675
9861	root	K03778
9862	root	K23494
9863	root	K02063
9864	root	K23654
9865	root	K18391
9866	root	K24265
9867	root	K24257
9868	root	K19210
9869	root	K05939
9870	root	K10005
9871	root	K19550
9872	root	K07329
9873	root	K11481
9874	root	K23955
9875	root	K16890
9876	root	K15007
9877	root	K15747
9878	root	K07263
9879	root	K21567
9880	root	K23906
9881	root	K06207
9882	root	K24547
9883	root	K12593
9884	root	K05201
9885	root	K21880
9886	root	K23543
9887	root	K21115
9888	root	K10597
9889	root	K20908
9890	root	K09493
9891	root	K23287
9892	root	K23085
9893	root	K06153
9894	root	K03156
9895	root	K10643
9896	root	K12345
9897	root	K22186
9898	root	K16379
9899	root	K12626
9900	root	K15042
9901	root	K25688
9902	root	K07861
9903	root	K22806
9904	root	K13182
9905	root	K11552
9906	root	K06864
9907	root	K10242
9908	root	K23696
9909	root	K25764
9910	root	K24693
9911	root	K01588
9912	root	K01128
9913	root	K08799
9914	root	K06912
9915	root	K11946
9916	root	K04881
9917	root	K23057
9918	root	K15759
9919	root	K15834
9920	root	K11501
9921	root	K20859
9922	root	K22433
9923	root	K21387
9924	root	K14986
9925	root	K17134
9926	root	K05564
9927	root	K24947
9928	root	K15229
9929	root	K15343
9930	root	K03327
9931	root	K15594
9932	root	K11040
9933	root	K06687
9934	root	K24695
9935	root	K22951
9936	root	K21553
9937	root	K01125
9938	root	K17414
9939	root	K05361
9940	root	K20914
9941	root	K15539
9942	root	K10259
9943	root	K17678
9944	root	K19876
9945	root	K24626
9946	root	K18597
9947	root	K16518
9948	root	K05235
9949	root	K22314
9950	root	K24215
9951	root	K20251
9952	root	K19771
9953	root	K00449
9954	root	K15526
9955	root	K11165
9956	root	K10856
9957	root	K04542
9958	root	K25053
9959	root	K11534
9960	root	K14801
9961	root	K25797
9962	root	K05224
9963	root	K10454
9964	root	K16348
9965	root	K14301
9966	root	K17762
9967	root	K22854
9968	root	K08819
9969	root	K11714
9970	root	K02636
9971	root	K01142
9972	root	K09234
9973	root	K10019
9974	root	K01411
9975	root	K13666
9976	root	K17486
9977	root	K18973
9978	root	K09029
9979	root	K21260
9980	root	K24971
9981	root	K09646
9982	root	K00316
9983	root	K13905
9984	root	K08183
9985	root	K19392
9986	root	K10884
9987	root	K10410
9988	root	K19564
9989	root	K19343
9990	root	K17059
9991	root	K12675
9992	root	K16850
9993	root	K20517
9994	root	K20716
9995	root	K05738
9996	root	K09883
9997	root	K19463
9998	root	K02871
9999	root	K17765
10000	root	K18156
10001	root	K15052
10002	root	K05059
10003	root	K08552
10004	root	K17967
10005	root	K18425
10006	root	K13928
10007	root	K04574
10008	root	K00457
10009	root	K18408
10010	root	K03717
10011	root	K17208
10012	root	K00479
10013	root	K17029
10014	root	K03711
10015	root	K16720
10016	root	K09199
10017	root	K11540
10018	root	K14295
10019	root	K02596
10020	root	K11959
10021	root	K21690
10022	root	K16078
10023	root	K13350
10024	root	K25730
10025	root	K04563
10026	root	K20648
10027	root	K13639
10028	root	K13865
10029	root	K00389
10030	root	K06629
10031	root	K04760
10032	root	K24509
10033	root	K22835
10034	root	K22680
10035	root	K18264
10036	root	K11727
10037	root	K21651
10038	root	K01311
10039	root	K06654
10040	root	K10859
10041	root	K01439
10042	root	K19376
10043	root	K09800
10044	root	K08787
10045	root	K06723
10046	root	K02476
10047	root	K02597
10048	root	K03403
10049	root	K07993
10050	root	K08058
10051	root	K20774
10052	root	K18472
10053	root	K19918
10054	root	K05219
10055	root	K24074
10056	root	K24022
10057	root	K17457
10058	root	K12404
10059	root	K17995
10060	root	K07419
10061	root	K11543
10062	root	K08333
10063	root	K14055
10064	root	K23803
10065	root	K10689
10066	root	K23124
10067	root	K20958
10068	root	K08621
10069	root	K20237
10070	root	K12932
10071	root	K21668
10072	root	K22857
10073	root	K19934
10074	root	K11806
10075	root	K08080
10076	root	K08356
10077	root	K17508
10078	root	K09916
10079	root	K09796
10080	root	K01563
10081	root	K01495
10082	root	K12318
10083	root	K21354
10084	root	K00454
10085	root	K21279
10086	root	K20397
10087	root	K07844
10088	root	K20450
10089	root	K18843
10090	root	K00514
10091	root	K15601
10092	root	K08386
10093	root	K13307
10094	root	K13386
10095	root	K12672
10096	root	K02926
10097	root	K23126
10098	root	K16585
10099	root	K15864
10100	root	K07046
10101	root	K14265
10102	root	K15180
10103	root	K05383
10104	root	K24446
10105	root	K13507
10106	root	K04868
10107	root	K06492
10108	root	K02708
10109	root	K11410
10110	root	K04019
10111	root	K15380
10112	root	K20138
10113	root	K15278
10114	root	K11631
10115	root	K06788
10116	root	K11615
10117	root	K24932
10118	root	K11864
10119	root	K02835
10120	root	K11669
10121	root	K23317
10122	root	K22005
10123	root	K02203
10124	root	K08449
10125	root	K06664
10126	root	K23222
10127	root	K15168
10128	root	K15255
10129	root	K04719
10130	root	K20482
10131	root	K25769
10132	root	K04940
10133	root	K07404
10134	root	K16397
10135	root	K03979
10136	root	K23892
10137	root	K22229
10138	root	K15144
10139	root	K19971
10140	root	K01808
10141	root	K10362
10142	root	K08760
10143	root	K10691
10144	root	K25265
10145	root	K03911
10146	root	K24242
10147	root	K17101
10148	root	K21760
10149	root	K23560
10150	root	K10465
10151	root	K18701
10152	root	K18894
10153	root	K25035
10154	root	K21070
10155	root	K18577
10156	root	K04480
10157	root	K13294
10158	root	K12154
10159	root	K10187
10160	root	K04435
10161	root	K15711
10162	root	K01467
10163	root	K24998
10164	root	K16194
10165	root	K15730
10166	root	K20970
10167	root	K02517
10168	root	K07016
10169	root	K09562
10170	root	K16588
10171	root	K01880
10172	root	K18222
10173	root	K14829
10174	root	K10528
10175	root	K23150
10176	root	K08831
10177	root	K17441
10178	root	K05330
10179	root	K16810
10180	root	K09015
10181	root	K03939
10182	root	K23340
10183	root	K18399
10184	root	K23755
10185	root	K02433
10186	root	K02187
10187	root	K10071
10188	root	K10395
10189	root	K08112
10190	root	K25717
10191	root	K20350
10192	root	K19017
10193	root	K24362
10194	root	K04392
10195	root	K06711
10196	root	K15442
10197	root	K21196
10198	root	K18335
10199	root	K09413
10200	root	K14882
10201	root	K11150
10202	root	K08705
10203	root	K01971
10204	root	K15863
10205	root	K12424
10206	root	K11365
10207	root	K04075
10208	root	K10671
10209	root	K04308
10210	root	K15087
10211	root	K05807
10212	root	K11477
10213	root	K16393
10214	root	K06552
10215	root	K00477
10216	root	K15718
10217	root	K05578
10218	root	K10205
10219	root	K09408
10220	root	K10219
10221	root	K21423
10222	root	K22560
10223	root	K03112
10224	root	K06593
10225	root	K13697
10226	root	K18638
10227	root	K07278
10228	root	K00658
10229	root	K05492
10230	root	K14273
10231	root	K06504
10232	root	K10105
10233	root	K12742
10234	root	K07231
10235	root	K11804
10236	root	K02580
10237	root	K02148
10238	root	K15976
10239	root	K22876
10240	root	K13435
10241	root	K05312
10242	root	K01268
10243	root	K20366
10244	root	K02566
10245	root	K13101
10246	root	K08844
10247	root	K03792
10248	root	K07060
10249	root	K01696
10250	root	K02715
10251	root	K13925
10252	root	K18195
10253	root	K12647
10254	root	K13148
10255	root	K23232
10256	root	K01623
10257	root	K09438
10258	root	K06742
10259	root	K19923
10260	root	K21743
10261	root	K10759
10262	root	K01318
10263	root	K18839
10264	root	K23255
10265	root	K25480
10266	root	K23641
10267	root	K08283
10268	root	K01692
10269	root	K08640
10270	root	K05436
10271	root	K21960
10272	root	K09379
10273	root	K06612
10274	root	K09860
10275	root	K00941
10276	root	K10870
10277	root	K02100
10278	root	K04353
10279	root	K19837
10280	root	K07729
10281	root	K10545
10282	root	K17918
10283	root	K12518
10284	root	K24396
10285	root	K01560
10286	root	K10367
10287	root	K16953
10288	root	K23653
10289	root	K05805
10290	root	K12076
10291	root	K15082
10292	root	K14008
10293	root	K01955
10294	root	K05238
10295	root	K12837
10296	root	K02181
10297	root	K17611
10298	root	K01131
10299	root	K23952
10300	root	K10260
10301	root	K08671
10302	root	K07175
10303	root	K07216
10304	root	K07857
10305	root	K17981
10306	root	K22631
10307	root	K06773
10308	root	K20491
10309	root	K14095
10310	root	K03785
10311	root	K13069
10312	root	K04235
10313	root	K18103
10314	root	K11170
10315	root	K11304
10316	root	K13446
10317	root	K25187
10318	root	K19565
10319	root	K07984
10320	root	K24424
10321	root	K00812
10322	root	K21234
10323	root	K03400
10324	root	K02806
10325	root	K17642
10326	root	K13064
10327	root	K00588
10328	root	K18786
10329	root	K15355
10330	root	K20699
10331	root	K05951
